date,Environment,SarCategory,Response,PoliceEventNumber,LocationFindLocationLatitude,LocationFindLocationLongitude,Status,District,Area,reporting_lag_days
2011-12-01,Marine,Cat1,SAROP,P009542328,-41.2564997,174.824664,Closed,Wellington,Wellington,0
2011-12-01,Land,Cat1,SAROP,P009697133,-38.07013028,176.0078293,Closed,Bay of Plenty,Taupo,0
2011-12-01,Marine,Cat1,SAROP,p009602796,-45.912857,170.4899754,Closed,Southern,Otago Coastal,0
2011-12-01,Land,Cat1,SAROP,p009623093,-38.811846,177.0513028,Closed,Eastern,Tairawhiti,0
2011-12-01,Marine,Cat1,SAROP,P009546047,-37.6213586,176.1650826,Closed,Bay of Plenty,Western Bay of Plenty,0
2011-12-01,Marine,Cat1,SAROP,P009658473,-41.0834997,174.5366675,Closed,Wellington,Marlborough,0
2011-12-01,Land,Cat1,SAROP,p009515153,-38.3525931,177.2876298,Closed,Bay of Plenty,Eastern Bay of Plenty,0
2011-12-01,Land,Cat1,SAROP,P009510043,-36.63245088,174.5625399,Closed,Waitemata,Rodney,0
2011-12-01,Land,Cat1,SAROP,P009646822,-40.32494493,175.7295521,Closed,Central,Manawatu,0
2011-12-01,Marine,Cat1,SAROP,111211/4171,-36.8358299,174.823334,Closed,Auckland City,Auckland Central,0
2011-12-01,Marine,Cat1,SAROP,P009691483,-38.7411678,175.9634988,Closed,Bay of Plenty,Taupo,0
2011-12-01,Marine,Cat1,SAROP,p009682283,-41.0689965,173.2681226,Closed,Tasman,Nelson Bays,0
2011-12-01,Marine,Cat1,SAROP,P009630370,-41.3023296,174.81033,Closed,Wellington,Wellington,0
2011-12-01,Marine,Cat1,SAROP,P009674625,-40.8542538,174.9360802,Closed,Wellington,Kapiti-Mana,0
2011-12-01,Land,Cat1,SAROP,P009610507,-39.10963955,175.6522382,Closed,Bay of Plenty,Taupo,0
2011-12-01,Land,Cat1,SAROP,P009559608,-37.74620847,174.9748829,Closed,Waikato,Waikato West,0
2011-12-01,Marine,Cat1,SAROP,P009685400,-37.6794593,176.1406621,Closed,Bay of Plenty,Western Bay of Plenty,0
2011-12-01,Marine,Cat1,SAROP,P009692962,-36.2126656,175.337667,Closed,Auckland City,Auckland Central,0
2011-12-01,Land,Cat1,SAROP,P009639412,-43.44164418,172.3853235,Closed,Canterbury,Canterbury Metro,0
2011-12-01,Land,Cat1,SAROP,P009617959,-39.28658575,176.4076381,Closed,Eastern,Hawkes Bay,0
2011-12-01,Marine,Cat1,SAROP,P009695849,-37.6134973,176.0304972,Closed,Bay of Plenty,Western Bay of Plenty,0
2011-12-01,Marine,Cat1,SAROP,P009605154,-35.1938042,174.286949,Closed,Northland,Far North,0
2011-12-01,Land,Cat1,SAROP,P00958131,-41.3378944,173.8833647,Closed,Tasman,Marlborough,0
2011-12-01,Land,Cat1,SAROP,P009560617,-43.38623841,172.0803761,Closed,Canterbury,Canterbury Metro,0
2011-12-01,Land,Cat1,SAROP,P009618254,-41.13161114,173.3692302,Closed,Wellington,Nelson Bays,0
2011-12-01,Land,Cat1,SAROP,p009480343,-38.47364024,175.5440132,Closed,Waikato,Waikato West,0
2011-12-01,Land,Cat2,SAROP,P009671967,-41.4343312,172.4273297,Closed,Tasman,West Coast,0
2011-12-01,Marine,Cat1,SAROP,P009659214,-41.2305012,174.87367,Closed,Wellington,Wellington,0
2011-12-01,Land,Cat1,SAROP,P009557850,-39.63293228,176.9859945,Closed,Eastern,Hawkes Bay,0
2011-12-01,Marine,Cat1,SAROP,P009650314,-37.0450607,175.5135097,Closed,Waikato,Waikato East,0
2011-12-01,Land,Cat1,SAROP,P009515416,-44.93891962,169.357287,Closed,Southern,Otago Lakes Central,0
2011-12-01,Marine,Cat1,SAROP,P009623384,-36.7708592,175.0240531,Closed,Auckland City,Auckland Central,0
2011-12-01,Land,Cat1,SAROP,P999900034,-39.133223,175.65472,Closed,Bay of Plenty,Taupo,0
2011-12-01,Land,Cat1,SAROP,P009585383,-36.86461416,174.9012501,Closed,Counties Manukau,Counties/Manukau East,0
2011-12-01,Marine,Cat1,SAROP,P009545241,-43.2433353,171.9633343,Closed,Canterbury,Canterbury Metro,0
2011-12-01,Land,Cat1,SAROP,P009571157,-41.27754812,173.3306713,Closed,Tasman,Nelson Bays,0
2011-12-01,Marine,Cat1,SAROP,P009689236,-36.1516624,175.3533363,Closed,Auckland City,Auckland Central,0
2011-12-01,Land,Cat1,SAROP,P009562771,-45.70054779,170.4567868,Closed,Southern,Otago Coastal,0
2011-12-01,Land,Cat1,SAROP,p009628979,-44.97828088,169.0583003,Closed,Southern,Otago Lakes Central,0
2011-12-01,Marine,Cat1,SAROP,P009518926,-41.1295427,173.4741187,Closed,Tasman,Nelson Bays,0
2011-12-01,Marine,Cat1,SAROP,P009668249,-37.4980025,176.1838379,Closed,Bay of Plenty,Western Bay of Plenty,0
2011-12-01,Marine,Cat1,SAROP,P009650836,-41.2066692,174.6816695,Closed,Wellington,Wellington,0
2011-12-01,Marine,Cat1,SAROP,P009667428,-41.248332,174.8583306,Closed,Wellington,Wellington,0
2011-12-01,Land,Cat1,SAROP,P009477986,-46.37666,168.3455471,Closed,Southern,Southland,0
2011-12-01,Land,Cat1,SAROP,P009688650,-45.0805135,170.3535158,Closed,Southern,Otago Lakes Central,0
2011-12-01,Land,Cat1,SAROP,p009528683,-38.06585337,177.0169654,Closed,Bay of Plenty,Eastern Bay of Plenty,0
2011-12-01,Land,Cat1,SAROP,P999900012,-43.5936109,170.1444856,Closed,Canterbury,Mid-South Canterbury,0
2011-12-01,Land,Cat1,SAROP,P009653731,-41.11616868,174.8854213,Closed,Wellington,Kapiti-Mana,0
2011-12-01,Land,Cat1,SAROP,P009552592,-36.67719181,174.4458858,Closed,Waitemata,Rodney,0
2011-12-01,Marine,Cat1,SAROP,P009544261,-41.3583348,174.8466694,Closed,Wellington,Wellington,0
2011-12-01,Land,Cat2,SAROP,P009569257,-39.7745,176.1582,Closed,Eastern,Whanganui,0
2011-12-01,Marine,Cat1,SAROP,9648660,-41.0203192,174.2785947,Closed,Tasman,Marlborough,0
2011-12-01,Land,Cat1,SAROP,P009587784,-40.93006093,172.8812216,Closed,Tasman,Nelson Bays,0
2011-12-01,Marine,Cat1,SAROP,P009510208,-41.0681627,174.842333,Closed,Wellington,Kapiti-Mana,0
2011-12-01,Land,Cat1,SAROP,p009610246,-39.22414232,175.5026457,Closed,Central,Whanganui,0
2011-12-01,Land,Cat1,SAROP,P009482915,-37.00407073,174.8964136,Closed,Counties Manukau,Counties/Manukau Central,0
2011-12-01,Marine,Cat1,SAROP,P009672568,-36.8599506,174.6954283,Closed,Auckland City,Auckland West,0
2011-12-01,Land,Cat1,SAROP,P009496569,-40.71810673,175.3898412,Closed,Central,Manawatu,0
2011-12-01,Land,Cat1,SAROP,P009632112,-42.11702096,171.8580591,Closed,Tasman,West Coast,0
2011-12-01,Land,Cat1,SAROP,P009626852,-41.19965439,174.9156264,Closed,Wellington,Hutt Valley,0
2011-12-01,Land,Cat1,SAROP,P009631268,-43.62921943,170.1909419,Closed,Canterbury,Mid-South Canterbury,0
2011-12-01,Land,Cat1,SAROP,P009877991,0,0,Closed,Tasman,Unknown,0
2011-12-01,Land,Cat1,SAROP,p009632600,-39.62188806,176.784395,Closed,Eastern,Hawkes Bay,0
2011-12-01,Land,Cat1,SAROP,P009566469,-39.07764636,176.2684845,Closed,Bay of Plenty,Taupo,0
2011-12-01,Marine,Cat1,SAROP,P009643892,-36.2566675,175.4018327,Closed,Auckland City,Auckland Central,0
2011-12-01,Land,Cat1,SAROP,P009504274,-43.6225609,170.8199733,Closed,Canterbury,Mid-South Canterbury,0
2011-12-01,Land,Cat1,SAROP,P009635395,-43.23090221,172.2278575,Closed,Canterbury,Canterbury Metro,0
2011-12-01,Marine,Cat1,SAROP,P009503766,-41.2585031,174.8609943,Closed,Wellington,Wellington,0
2011-12-01,Marine,Cat1,SAROP,P009648056,-41.2833342,174.7808361,Closed,Wellington,Wellington,0
2011-12-01,Marine,Cat1,SAROP,P009681198,-36.9616663,174.6533376,Closed,Auckland City,Waitakere,0
2011-12-01,Marine,Cat1,SAROP,P009589540,-37.7218988,176.4610283,Closed,Bay of Plenty,Western Bay of Plenty,0
2011-12-01,Land,Cat1,SAROP,p009504238,-38.05518601,175.5611084,Closed,Waikato,Waikato West,0
2011-12-01,Marine,Cat1,SAROP,P009673801,-37.6324496,176.231171,Closed,Bay of Plenty,Western Bay of Plenty,0
2011-12-01,Marine,Cat1,SAROP,P009539328,-41.2843301,174.780505,Closed,Wellington,Wellington,0
2011-12-01,Land,Cat1,SAROP,P009604139,-37.0828131,175.1640136,Closed,Counties Manukau,Counties/Manukau South,0
2011-12-01,Land,Cat1,SAROP,p009571670,-44.10804974,169.8228835,Closed,Southern,Otago Coastal,0
2011-12-01,Land,Cat1,SAROP,p009639952,-37.01354486,175.8329888,Closed,Waikato,Waikato East,0
2011-12-01,Land,Cat1,SAROP,P009604644,-41.61002174,171.8823959,Closed,Tasman,West Coast,0
2011-12-01,Marine,Cat1,SAROP,P009618056,-37.6711386,176.2396618,Closed,Bay of Plenty,Western Bay of Plenty,0
2011-12-01,Marine,Cat1,SAROP,P009650488,-37.4809892,175.944426,Closed,Bay of Plenty,Western Bay of Plenty,0
2011-12-01,Marine,Cat1,SAROP,P009679613,-36.9491675,174.6666671,Closed,Waitemata,Waitakere,0
2011-12-01,Marine,Cat1,SAROP,P009622093,-36.8318234,174.7083636,Closed,Auckland City,North Shore,0
2011-12-01,Marine,Cat1,SAROP,P009613117,-41.2695032,174.8885022,Closed,Wellington,Wellington,0
2011-12-01,Marine,Cat1,SAROP,P009647646,-37.8013221,174.8392852,Closed,Waikato,Waikato West,0
2011-12-01,Marine,Cat1,SAROP,P009486266,-41.3505037,174.8328334,Closed,Wellington,Wellington,0
2011-12-01,Land,Cat1,SAROP,P009545669,-43.59669312,172.6456802,Closed,Canterbury,Canterbury Metro,0
2011-12-01,Land,Cat1,SAROP,P009679016,-41.89276081,174.0918417,Closed,Tasman,Marlborough,0
2011-12-01,Land,Cat1,SAROP,p009681014,-42.90150461,171.6251181,Closed,Tasman,West Coast,0
2011-12-01,Land,Cat1,SAROP,P009555301,-42.93928915,171.4219502,Closed,Canterbury,Canterbury Metro,0
2011-12-01,Land,Cat1,SAROP,P009604959,-41.28040885,174.9071927,Closed,Wellington,Hutt Valley,0
2011-12-01,Marine,Cat1,SAROP,P009495171,-43.9007372,171.7519785,Closed,Canterbury,Mid-South Canterbury,0
2011-12-01,Marine,Cat1,SAROP,p009500247,-38.0833293,176.7709963,Closed,Waikato,Eastern Bay of Plenty,0
2011-12-01,Marine,Cat1,SAROP,P009673263,-41.305,174.8083374,Closed,Wellington,Wellington,0
2011-12-01,Marine,Cat1,SAROP,P009679791,-36.6499976,174.7433335,Closed,Waitemata,Rodney,0
2011-12-01,Marine,Cat1,SAROP,9689267,-41.4407382,174.0330457,Closed,Tasman,Marlborough,0
